,Fuel_Type,Body_Type,Gears,Seating_Capacity,Ventilation_System,Airbags,Navigation_System,Model_Name,Mileage,Fuel_Capacity,Price
0,Petrol,Hatchback,4,4.0,Manual Air conditioning with cooling and heating,None,None,Tata Nano Genx,23.6,24.0,292667
1,Petrol,Hatchback,4,4.0,None,None,None,Tata Nano Genx,23.6,24.0,236447
2,CNG,Hatchback,4,4.0,Air Conditioning with cooling only,None,None,Tata Nano Genx,36.0,15.0,296661
3,Petrol,Hatchback,5,4.0,Manual Air conditioning with cooling and heating,None,None,Tata Nano Genx,21.9,24.0,334768
4,Petrol,Hatchback,4,4.0,Air Conditioning with cooling only,None,None,Tata Nano Genx,23.6,24.0,272223
5,Petrol,Hatchback,5,4.0,Air Conditioning with cooling only,None,None,Tata Nano Genx,21.9,24.0,314815
6,Petrol,Hatchback,5,5.0,Yes,None,None,Datsun Redi-Go,25.17,28.0,279650
7,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,None,None,Datsun Redi-Go,25.17,28.0,351832
8,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,None,None,Datsun Redi-Go,25.17,28.0,333419
9,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,None,None,Datsun Redi-Go,25.17,28.0,362000
10,Petrol,Hatchback,5,5.0,Air Conditioning with cooling only,None,None,Datsun Redi-Go,22.5,28.0,390000
11,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,None,None,Datsun Redi-Go,23.0,28.0,437065
12,Petrol,Hatchback,6,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Renault Kwid,25.17,28.0,353290
13,Petrol,Hatchback,5,5.0,Heater,Driver frontal airbag,None,Renault Kwid,25.17,28.0,283290
14,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Renault Kwid,25.17,28.0,383290
15,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,Yes,Renault Kwid,25.17,28.0,413290
16,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Renault Kwid,23.01,28.0,433290
17,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Renault Kwid,23.01,28.0,454490
20,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Renault Kwid,23.01,28.0,440990
21,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Renault Kwid,23.01,28.0,470990
22,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Renault Kwid,23.01,28.0,462190
24,Petrol,MPV,5,5.0,None,Driver frontal airbag,None,Maruti Suzuki Eeco,15.0,40.0,352136
25,Petrol,MPV,5,7.0,None,Driver frontal airbag,None,Maruti Suzuki Eeco,15.0,40.0,380573
26,Petrol,MPV,5,5.0,Manual Air conditioning with cooling and heating,None,None,Maruti Suzuki Eeco,15.0,40.0,392967
27,CNG,MPV,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Maruti Suzuki Eeco,20.0,40.0,466057
28,CNG,MPV,5,5.0,Heater,Driver frontal airbag,None,Maruti Suzuki Eeco,20.0,40.0,425255
29,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Maruti Suzuki Alto K10,24.07,35.0,377588
30,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Maruti Suzuki Alto K10,24.07,35.0,394036
31,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Maruti Suzuki Alto K10,24.07,35.0,360843
32,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Maruti Suzuki Alto K10,24.07,35.0,407238
33,CNG,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Maruti Suzuki Alto K10,32.26,35.0,439777
34,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Maruti Suzuki Alto K10,24.07,35.0,438559
35,Petrol,Hatchback,5,5.0,Heater,"Driver frontal airbag, Front passenger frontal airbag",None,Datsun Go,20.1,35.0,374990
36,Petrol,Hatchback,5,5.0,"Heater, Manual Air conditioning with cooling and heating","Driver frontal airbag, Front passenger frontal airbag",Yes,Datsun Go,20.1,35.0,468229
37,Petrol,Hatchback,5,5.0,"Heater, Manual Air conditioning with cooling and heating","Driver frontal airbag, Front passenger frontal airbag",Yes,Datsun Go,20.1,35.0,502492
38,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Datsun Go,20.1,35.0,499990
39,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Datsun Go,20.1,35.0,469990
40,Petrol,Hatchback,5,5.0,"Heater, Manual Air conditioning with cooling and heating","Driver frontal airbag, Front passenger frontal airbag",Yes,Datsun Go,20.1,35.0,528464
41,Petrol,Hatchback,5,5.0,"Heater, Manual Air conditioning with cooling and heating","Driver frontal airbag, Front passenger frontal airbag",Yes,Datsun Go,20.1,35.0,553015
42,Petrol,Hatchback,5,5.0,"Heater, Manual Air conditioning with cooling and heating","Driver frontal airbag, Front passenger frontal airbag",Yes,Datsun Go,20.1,35.0,594464
43,Petrol,Hatchback,5,5.0,"Heater, Manual Air conditioning with cooling and heating","Driver frontal airbag, Front passenger frontal airbag",Yes,Datsun Go,20.1,35.0,618015
44,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Celerio Tour,23.1,35.0,422444
45,CNG,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Celerio Tour,31.76,60.0,480670
46,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Hyundai Santro,20.3,35.0,429990
47,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Hyundai Santro,20.3,35.0,503990
48,CNG,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Hyundai Santro,30.48,35.0,547990
49,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Hyundai Santro,20.3,35.0,530990
50,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,Yes,Hyundai Santro,20.3,35.0,512990
51,CNG,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,Yes,Hyundai Santro,30.48,60.0,578990
52,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,Yes,Hyundai Santro,20.3,35.0,570990
53,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Front passenger frontal airbag, Driver frontal airbag",Yes,Hyundai Santro,20.3,35.0,556490
54,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Tata Tiago,23.0,35.0,460000
55,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",Yes,Tata Tiago,23.0,35.0,520000
56,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",Yes,Tata Tiago,23.0,35.0,570000
57,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",Yes,Tata Tiago,23.0,35.0,599000
58,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",Yes,Tata Tiago,23.0,35.0,610000
59,Petrol,Hatchback,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Tata Tiago,24.0,35.0,620000
60,Petrol,Hatchback,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Tata Tiago,24.0,35.0,649000
61,Petrol,Hatchback,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Tata Tiago,24.0,35.0,660000
62,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Celerio X,23.1,35.0,481074
63,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Maruti Suzuki Celerio X,23.1,35.0,475198
64,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Maruti Suzuki Celerio X,23.1,35.0,518198
65,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Celerio X,23.1,35.0,524074
66,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Maruti Suzuki Celerio X,23.1,35.0,499734
67,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Celerio X,23.1,35.0,540350
68,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,Driver frontal airbag,None,Maruti Suzuki Celerio X,23.1,35.0,542735
69,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Celerio X,23.1,35.0,552350
72,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Ignis,20.89,32.0,607841
73,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Ignis,20.89,32.0,560841
77,Petrol,MUV,5,7.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Renault Triber,20.5,40.0,495000
78,Petrol,MUV,5,7.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Renault Triber,20.5,40.0,559000
79,Petrol,MUV,5,7.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Renault Triber,20.5,40.0,609000
80,Petrol,MUV,5,7.0,Fully automatic climate control,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",None,Renault Triber,20.5,40.0,663000
81,Petrol,SUV,5,5.0,Manual Air conditioning with cooling and heating,None,None,Premier Rio,16.0,46.0,506000
82,Diesel,SUV,5,5.0,None,None,None,Premier Rio,16.0,46.0,568623
83,Petrol,SUV,5,5.0,Manual Air conditioning with cooling and heating,None,None,Premier Rio,16.0,46.0,670000
84,Diesel,SUV,5,5.0,Manual Air conditioning with cooling and heating,None,None,Premier Rio,16.0,46.0,603000
85,Diesel,SUV,5,5.0,Manual Air conditioning with cooling and heating,None,None,Premier Rio,16.0,46.0,739000
86,Diesel,SUV,5,5.0,Manual Air conditioning with cooling and heating,None,None,Premier Rio,23.7,46.0,739000
87,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Toyota Etios Liva,18.16,45.0,520300
88,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Toyota Etios Liva,18.16,45.0,581000
89,Diesel,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Toyota Etios Liva,23.59,45.0,647800
90,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Toyota Etios Liva,18.16,45.0,630000
91,Diesel,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Toyota Etios Liva,23.59,45.0,745000
92,Diesel,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Toyota Etios Liva,23.59,45.0,704000
93,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Toyota Etios Liva,18.16,45.0,597700
94,Diesel,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Toyota Etios Liva,23.59,45.0,720700
95,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Toyota Etios Liva,18.16,45.0,641700
96,Diesel,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Toyota Etios Liva,23.59,45.0,756700
97,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Toyota Etios Liva,18.16,45.0,558400
98,Diesel,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Toyota Etios Liva,23.59,45.0,686000
99,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Toyota Etios Liva,18.16,45.0,662700
100,Diesel,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Toyota Etios Liva,23.59,45.0,777700
101,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Nissan Micra Active,18.97,41.0,525021
102,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Nissan Micra Active,19.49,41.0,599950
103,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Nissan Micra Active,18.97,41.0,563133
104,Diesel,Hatchback,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Tata Bolt,22.95,44.0,787980
105,Diesel,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,None,None,Tata Bolt,22.95,44.0,661111
106,Diesel,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,None,None,Tata Bolt,22.95,44.0,693798
107,Diesel,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Tata Bolt,22.95,44.0,719661
108,Petrol,Hatchback,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Tata Bolt,17.57,44.0,674960
109,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,None,None,Tata Bolt,17.57,44.0,529035
110,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,None,None,Tata Bolt,17.57,44.0,590268
111,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Tata Bolt,17.57,44.0,614515
112,CNG + Petrol,Sedan,5,5.0,Manual Air conditioning with cooling and heating,None,None,Hyundai Xcent Prime,25.0,43.0,556130
113,Petrol,Sedan,5,5.0,Yes,None,None,Hyundai Xcent Prime,15.7,43.0,536859
115,CNG + Petrol,Sedan,5,5.0,Manual Air conditioning with cooling and heating,None,None,Hyundai Xcent Prime,25.0,43.0,536859
116,Diesel,Sedan,5,5.0,Yes,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Xcent Prime,20.14,43.0,639616
117,Diesel,Sedan,5,5.0,Yes,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Xcent Prime,20.0,43.0,620297
119,Petrol,Sedan,5,5.0,Manual Air conditioning with cooling and heating,None,None,Maruti Suzuki Dzire Tour,22.0,42.0,553423
120,CNG,Sedan,5,5.0,Manual Air conditioning with cooling and heating,None,None,Maruti Suzuki Dzire Tour,26.6,42.0,598940
121,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Elite I20,18.6,45.0,559693
122,Diesel,Hatchback,6,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Elite I20,22.54,45.0,697803
123,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Elite I20,18.6,45.0,634950
124,Diesel,Hatchback,6,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Elite I20,22.54,45.0,770803
125,Petrol,Hatchback,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Hyundai Elite I20,18.6,45.0,721693
126,Diesel,Hatchback,6,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Elite I20,22.54,45.0,876103
127,Petrol,Hatchback,5,5.0,Fully automatic climate control,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Hyundai Elite I20,18.15,45.0,808993
128,Diesel,Hatchback,6,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Hyundai Elite I20,22.54,45.0,934003
129,Petrol,Hatchback,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Elite I20,18.6,45.0,920993
130,Petrol,Hatchback,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Elite I20,18.6,45.0,751693
131,Petrol,Hatchback,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Hyundai Elite I20,18.6,45.0,831693
132,Diesel,Hatchback,6,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Elite I20,22.54,45.0,846103
133,Petrol,Sedan,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Aura,20.5,37.0,579900
134,Petrol,Sedan,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Aura,20.5,37.0,655900
135,Petrol,Sedan,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Aura,20.1,37.0,705800
136,Petrol,Sedan,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Aura,20.5,37.0,729900
137,Petrol,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Aura,20.1,37.0,804800
138,Petrol,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Aura,20.5,37.0,785900
139,CNG + Petrol,Sedan,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Aura,20.5,37.0,728900
140,Petrol,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Aura,20.5,37.0,854900
141,Diesel,Sedan,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Aura,25.35,37.0,773800
142,Diesel,Sedan,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Aura,20.4,37.0,823700
143,Diesel,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Aura,25.4,37.0,922700
144,Diesel,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Hyundai Aura,25.35,37.0,903800
145,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Front passenger frontal airbag, Driver frontal airbag",None,Volkswagen Polo,18.78,45.0,582000
146,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",Yes,Volkswagen Polo,18.78,45.0,676500
147,Petrol,Hatchback,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Volkswagen Polo,18.78,45.0,776500
148,Diesel,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Front passenger frontal airbag, Driver frontal airbag",None,Volkswagen Polo,20.14,45.0,734500
149,Diesel,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",Yes,Volkswagen Polo,20.14,45.0,851500
150,Diesel,Hatchback,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Volkswagen Polo,20.14,45.0,931500
151,Petrol,Hatchback,7,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Volkswagen Polo,17.21,45.0,976000
152,Diesel,Hatchback,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Volkswagen Polo,19.91,45.0,988500
153,Petrol,Sedan,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Dzire,22.0,37.0,582613
154,Petrol,Sedan,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Dzire,22.0,37.0,673112
155,Diesel,Sedan,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Dzire,28.4,37.0,666622
156,Petrol,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Dzire,22.0,37.0,732113
157,Diesel,Sedan,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Dzire,28.4,37.0,757622
158,Petrol,Sedan,4,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Dzire,22.0,37.0,720112
159,Diesel,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Dzire,28.4,37.0,863122
160,Diesel,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Dzire,28.4,37.0,816622
161,Petrol,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Dzire,22.0,37.0,821613
162,Petrol,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Dzire,22.0,37.0,779113
163,Petrol,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Dzire,22.0,37.0,868613
164,Diesel,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Dzire,28.4,37.0,906122
165,Diesel,Sedan,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Dzire,28.4,37.0,804622
166,Diesel,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Maruti Suzuki Dzire,28.4,37.0,952622
167,Diesel,Crossover,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Ford Freestyle,24.4,40.0,676400
168,Diesel,Hatchback,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Ford Freestyle,24.4,40.0,790900
169,Diesel,Hatchback,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Curtain airbags",None,Ford Freestyle,24.4,40.0,836400
170,Petrol,Hatchback,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Ford Freestyle,19.0,42.0,591400
171,Petrol,Hatchback,5,5.0,Fully automatic climate control,"Front passenger frontal airbag, Driver frontal airbag",Yes,Ford Freestyle,19.0,42.0,721400
172,Petrol,Hatchback,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Curtain airbags",None,Ford Freestyle,19.0,42.0,756400
173,Petrol,Crossover,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",Yes,Ford Freestyle,19.0,42.0,681400
174,Diesel,Crossover,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",Yes,Ford Freestyle,24.4,42.0,745900
177,Diesel,Sedan,7,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Volkswagen Ameo,21.73,45.0,999900
179,Petrol,Sedan,5,5.0,Air Conditioning with cooling only,"Front passenger frontal airbag, Driver frontal airbag",None,Volkswagen Ameo,19.0,45.0,594000
180,Petrol,Sedan,5,5.0,Air Conditioning with cooling only,"Front passenger frontal airbag, Driver frontal airbag",None,Volkswagen Ameo,19.0,45.0,665000
181,Petrol,Sedan,5,5.0,Air Conditioning with cooling only,"Driver frontal airbag, Front passenger frontal airbag",None,Volkswagen Ameo,19.0,45.0,799900
182,Diesel,Sedan,7,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Volkswagen Ameo,21.73,45.0,999900
183,Petrol,Sedan,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Ford Aspire,20.4,42.0,598500
184,Petrol,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Ford Aspire,20.4,42.0,697400
185,Petrol,Sedan,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Ford Aspire,20.4,42.0,663400
186,Diesel,Sedan,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Ford Aspire,26.1,40.0,699400
187,Diesel,Sedan,5,5.0,Manual Air conditioning with cooling and heating,"Driver frontal airbag, Front passenger frontal airbag",None,Ford Aspire,26.1,40.0,737400
188,Diesel,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Ford Aspire,26.1,40.0,777400
189,Diesel,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Ford Aspire,26.1,40.0,817400
190,Diesel,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Curtain airbags",Yes,Ford Aspire,26.1,40.0,862400
191,Petrol,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag",Yes,Ford Aspire,19.4,42.0,782400
192,Petrol,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Ford Aspire,19.4,42.0,737400
193,CNG,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Ford Aspire,20.4,42.0,758314
194,Petrol,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Ford Aspire,19.4,42.0,762400
195,Diesel,Sedan,5,5.0,Fully automatic climate control,"Front passenger frontal airbag, Driver frontal airbag",Yes,Ford Aspire,26.1,40.0,842400
